ID,Nome,Descendentes,Orientandos_Diretos
291166,Nilson Moreira,0,1
291167,Fabiano de Miranda,0,1
291168,Eduardo da Silva,0,1
291169,Osmar Aléssio,0,1
291170,Nelson Brasil,0,1
291172,Robson de Araujo,0,1
291171,Maiara Bollauf,0,1
291173,Eleonesio Strey,0,1
291174,Giselle Strey,0,1
291175,Fabiano Tavares,0,1
291176,Julianna Porto,0,1
291177,Lígia Naves,0,1
291179,Cláudio Qureshi,0,1
291178,Laís Rodrigues,0,1
291180,Grasiele Jorge,0,1
291181,João Paulo Bressan,0,1
291182,Agnaldo Ferrari,0,1
291184,Jamil Ferreira,0,1
291185,Carina Alves,0,1
291183,Antonio Campello,0,1
291236,Douglas Guimarães,0,1
291290,Christian Brackmann,0,1
291392,Frank Gomes da Silva,0,1
291448,Joaquim Masset Lacombe Dias Garcia,0,1
291422,Alexandre Reis,0,1
291590,Yago Porto-silva,0,1
291588,Mariano Esteves,0,1
291673,Giovanni Almeida Santos,0,1
291942,Thiago Ramos,0,1
291943,Lais Santos,0,1
291944,Ricardo Alves,0,1
292383,Joel Rabelo,0,1
292430,Jose Guilherme Simion Antunes,0,1
291953,Bruna Pavlack,0,1
292492,Matheus Bellini,0,1
292704,João Pedro Azevedo,0,1
293348,Mykael Cardoso,0,1
292707,Emanoel Freire,0,1
292809,Leonardo Fernandes,0,1
293275,Arcelino Lobato,0,1
293391,Felipe Pontes,0,1
293542,Tatiana Bertoldi Carlos,0,1
293472,Eduardo Costa,0,1
293659,Shangjie Yang,0,1
293794,Márcia Peixoto,0,1
293948,Hercules de Carvalho Bezerra,0,1
294061,Aline Melo,0,1
294066,Walter Páez,0,1
294077,Eduardo Vital,0,1
294174,Thiago Felipe da Silva,0,1
294211,Thaísa Tamusiunas,0,1
294267,João Lopes Cardoso Filho,0,1
294269,Mayk Joaquim dos Santos,0,1
294203,Allan Freitas,4,4
294270,Mariana Queiroz Velter,0,1
294404,Camila Dourado,0,1
294538,Leonardo Soares,0,1
294644,Rosana Vargas,0,1
294454,Bruno Sokal,0,1
294638,Igor Chagas Santos,0,1
294645,Angela Marta Savioli,0,1
294646,Cecilia Tosar,0,1
294647,Clezio Braga,0,1
294648,Heily Wagner,0,1
294721,Christian Silva Villamil,0,1
294649,Danilo da Silva,0,1
294921,Victor  Valenzuela,0,1
294969,Willian Velasco,0,1
295005,Filipe de Paula,0,1
295006,Angélica Miluzca Celis,0,1
295135,Ginaldo Sá,0,1
295176,Erik Antonio Rojas Mendoza,0,1
295414,Henrique Becker,0,1
295515,Felipe Tasca,0,1
295719,Jomi Hübner,1,1
295972,Janiely Silva,0,1
296015,Erick Manuel Delgado Moya,0,1
296042,Brayan Cuzzuol Ferreira,0,1
296356,Rodrigo Gonçalves Chaves,0,1
296143,Mirianne Santos,0,1
296984,André Antunes,0,1
296901,Josué Knorst,0,1
296986,John Frank Ascona,0,1
297325,Ana Maria Alves da Silva,0,1
297326,Yovani Adolfo Villanueva Herrera,0,1
297327,Angie Tatiana Suárez Romero,0,1
297426,Nestor Nina Zarate,0,1
297352,Walner Mendonça,0,1
297882,Vinicius Cortes,0,1
297883,André da Silva,0,1
297884,Fabiano Cidral,0,1
297885,Leandro Candido,0,1
297886,Ronald Saguedo,0,1
297929,Raoni Ponciano,0,1
298083,Mayara Antunes,0,1
298084,Marisa Cantarino,0,1
298203,Alvaro Hancco,0,1
298131,Ligia de Souza,0,1
298421,Ana María Chaparro Castañeda,0,1
298816,Vinícius Miranda,0,1
298546,Patricia Kruse Klaser,0,1
299274,Thomas Jacq,0,1
298925,Kelvin Jhonson Ribeiro de Sousa Almeida Silva,0,1
299331,Wagner Ribeiro,0,1
299394,Newton Loebens,0,1
299393,Luiz Licks Pereira,0,1
299498,Eliana Carla Rodrigues,0,1
299812,Carlos Toffoli,0,1
299997,Paulo Cesar Cerqueira dos Santos Júnior,0,1
300014,Anabeth Petry Radünz,0,1
300015,Luan Portella da Silva,0,1
300031,Emmanuel Frion,0,1
300209,Juliane Trianon Fraga,0,1
300150,Thiago Ramos,0,1
300516,Mayara Caldas,0,1
300529,Martín Barajas Sichacá,0,1
300530,Alex Francisco,0,1
300698,Marcelo Nogueira,0,1
300532,Marco Fernandes,0,1
300832,Reinaldo Resende de Oliveira,0,1
300849,Alejandro Vicente de León,0,1
300951,Leandro Chiarini,0,1
301027,Rodney Fonseca,0,1
301231,Bruno Mascaro,0,1
301232,Lorena Soriano Hernandez,0,1
301271,Marcelo Kodi Inagaki,0,1
301272,Eduardo Rosinato Longa,0,1
301274,Ana Kelly de Oliveira,0,1
301275,Rodrigo Rey Carvalho,0,1
301276,Geovani Pereira Machado,0,1
301393,Vinicius Peralta,0,1
301490,Kaique Roberto,0,1
301512,Ana Tenório,0,1
301330,Olivia Saa,0,1
301552,Maria da Silva,0,1
301588,Pedro Carvalho,0,1
301895,León Valencia Henao,0,1
301988,Roberto Ierusalimschy,0,1
302022,Julio Villa,0,1
302192,Maria Elismara Lima,0,1
302964,Emerson Lech Taipe Huamani,0,1
302193,Mario Bezerra-Neto,0,1
302984,Shu Wei Chou Chen,0,1
302696,Matheus Gama dos Santos,0,1
303658,Paulo Angelo Resende,0,1
303174,Silas de Carvalho,1,1
303721,Stiven Dias,0,1
303735,Luís Salge,0,1
303830,Henrique de Lima,2,2
303831,Railane da Silva,0,1
304526,Diego Carvalho do Nascimento,0,1
304527,Daiane Aparecida Zuanetti,1,1
304528,Milena Nascimento Lima,0,1
304550,Samuel Quirino,0,1
304729,Leandro Junges,1,1
304855,Ivan Serna Giraldo,0,1
305007,José Laudelino de Menezes Neto,0,1
305017,Sandra Fabbri,0,1
305016,Daniel Porto,0,1
305015,Fabiano Ferrari,1,1
305170,Elisafã dos Santos,0,1
305498,Douglas Gonçalves,1,1
305681,Marcelo Farias,0,1
305648,Elias Rego,0,1
305680,Patricia Mauro,0,1
305499,Rafaela Filippozzi,0,1
305682,Cláudia Concordido,0,1
305683,Cybele Vinagre,0,1
305684,Renata Del-Vecchio,0,1
305960,Luiz Gonzaga da Silveira Junior,0,1
306075,Nathália Gonçalves,0,1
306076,Juliana Canella,0,1
306077,Cleilton Canal,0,1
306078,Eunice Rodrigues,0,1
306079,Ivonildes Dias,0,1
306159,Cleyton Cunha,0,1
306183,Guilherme Toledo,0,1
307296,Natã Machado,0,1
306191,Matheus Lazarotto,0,1
307307,Eduardo Hitomi,0,1
306416,Daniela Martinez Correa,0,1
307651,Miguel Walker,0,1
307529,Marcelo Gomes Pereira de Lacerda,0,1
308022,Juan Desimoni,0,1
308162,Renan Isneri,0,1
308329,Andrés Julián Castrillón Vásquez,0,1
308388,Thiago Raszeja,0,1
308389,Gregório Dalle Vedove,0,1
308387,Luísa Borsato,0,1
308386,Lucas Affonso,0,1
308563,Jean Cardoso,0,1
308415,Cristiane de Morais Smith,2,1
308632,Carlos Varea,0,1
308548,Pedro Souza,0,1
308765,Gabriel Monsalve,0,1
309235,Edson Cilos Vargas Júnior,1,1
309234,Weiller Barboza,0,1
308969,Leonardo Brito,0,1
309236,Rubén Alex Martínez Muñoz,0,1
309460,Orlando Noél Romero Oblitas,0,1
309935,Júlia Maria Soler,0,1
309790,Sérgio Galembeck,1,1
309936,Francisco Marcelo Rocha,1,1
309937,Liliam Lima,0,1
309938,Frederico Poleto,0,1
309940,Luz Mery González Garcia,0,1
309939,Mayra Lora,0,1
309941,Mariana Cúri,0,1
309947,German Arenas,0,1
310336,Maria Barroso dos Santos,0,1
310644,Renato Pereira Orenho,0,1
310599,Daniela Rodrigues Silva,0,1
310701,Nelcy Arévalo,0,1
310829,Vinicius Novelli,0,1
310897,Marcio Eisencraft,2,2
310899,Guido Stolfi,0,1
310898,Lucas Massaroppe,0,1
310920,Claudio Bordin Jr,1,1
311052,Daniel Yukimura López,0,1
311141,Maria Fernanda Araujo de Resende,0,1
311159,João Maia,0,1
311826,Joyce Casimiro,0,1
311971,Danielle Nunes,0,1
311237,Gabriel Ferreira Silva,0,1
312272,Marília Peixoto,0,1
312138,Poly Hannah da Silva,0,1
313211,Cícero Frota,1,1
312144,Luis Henrique Morais,0,1
312289,André Pacheco,0,1
313212,Sandro Pinheiro,0,1
313379,Rafael Costa,0,1
313381,Rodrigo Fontes,0,1
313382,Daniel Souza,0,1
313383,Daniel Takahashi,1,1
313481,Adriana Nicoli,0,1
313446,Rafael Campello de Alcantara,0,1
313492,Daniel Cardoso Moraes de Oliveira,1,1
313597,Carlos Alberto Astudillo Trujillo,0,1
313493,Luiz Gustavo Dias,0,1
314328,Maurício Barbosa da Silva,0,1
314358,Pedro Santos,0,1
314374,Lucas Freire,0,1
314373,Bruno Fânzeres dos Santos,0,1
314371,Alexandre Velloso Pereira Rodrigues,0,1
314375,Sergio Vitor de Barros Bruno,0,1
314376,João Marco Braga da Cunha,0,1
314377,Aderson Campos Passos,0,1
314378,Gustavo Alberto Amaral Ayala,0,1
314379,Davi Michel Valladão,0,1
314380,Eduardo Thomaz Faria,0,1
314381,Pedro Américo Moretz-Sohn David,0,1
314383,Albert Cordeiro Geber de Melo,0,1
314393,Raphael Martins Chabar,0,1
314492,Luis Afonso,0,1
314495,Seme Neto,0,1
314494,Sergio de Assis,0,1
314496,Javier Yucra,0,1
314500,Victor Batista,0,1
314499,Rafael Thebaldi,0,1
314497,Elizabeth Gomes,0,1
314501,Tauan Brandao,0,1
314502,Igor Almeida,0,1
314569,Mateus Figueiredo,0,1
314877,Areli Juárez,0,1
314654,Di Liu,0,1
314611,Jairo Arturo Guzman,0,1
314878,Ángela Roldán,0,1
314887,Juan Zapata,0,1
314879,Saul Villca,0,1
314895,Alancoc Alencar,0,1
314892,Aelson Sobral,0,1
314896,Filipe Alves,0,1
314898,Fábio da Silva,0,1
314899,Valter Sampaio Junior,0,1
314901,Hiuri dos Reis,0,1
314903,Benedito Leandro Neto,0,1
314905,Tarcísio Silva,0,1
314937,Lucas Valeriano,0,1
314939,Gerson Araujo,0,1
314941,José dos Santos,0,1
314943,Ramón Mendoza,1,1
314957,Leonardo Damasceno,0,1
314984,Ernesto Raposo,0,1
314958,Aline Barbosa,0,1
314985,Maité Kulesza,0,1
314986,Stéfano de Oliveira,0,1
314987,Larissa Machado,0,1
314988,João Gondim,0,1
314989,Esdras da Silva,0,1
314990,Marcilio Ferreira dos Santos,0,1
314992,Maria Ângela Didier,0,1
314993,Adriano Rodrigues,0,1
314995,Liliam Medeiros,0,1
314994,Helio Porto Neto,0,1
314996,Michelle dos Santos,0,1
314997,Izabelly Silva,0,1
314999,Juscelino Lopes,0,1
315000,Renato Gomes,0,1
315016,Shozo Motoyama,1,1
315017,Clóvis da Silva,0,1
315018,Eurípedes   de Paula,2,1
315020,José Seixas,0,1
315104,Luiz Rosa,2,1
315105,Tatiana Roque,1,1
315235,Beto Saavedra,0,1
315189,Pedro Venegas,0,1
315187,Jarbas da Silva,0,1
315269,Isadora Maria de Jesus,0,1
315270,Luan Soares de Souza,0,1
315278,Eduardo Tassi,0,1
315602,Rodrigo Moreira,0,1
315280,Bruno Gomes,0,1
315793,Luan de Mattos Ferreira Silva,0,1
315794,Francisco Gomes da Silva,0,1
315830,Enrique Fernando López,0,1
315966,Gabriel Lando,0,1
315895,Lucas Resende,0,1
316091,Eber ChuñoVizarreta,0,1
316296,Pedro Henrique Carvalho Silva,0,1
316418,José Alvarado,0,1
316421,Vitor Costa,0,1
316536,Ignacio Larrabide,1,1
316538,Antonio André Novotny,2,1
316568,Gabriel Nóbrega Bufolo,0,1
317394,Felipe Carraro,0,1
317448,Juan Villarreal,0,1
317316,Júlio Magalhães Marques,0,1
317826,Roberto Viveros,0,1
318102,José Neto,0,1
318279,Nelson de Oliveira Yokomizo,0,1
318280,Marzia Petrucci,0,1
318281,Miguel Jorge Bernabé Ferreira,0,1
318282,Juan Pablo Ibieta-Jimenez,0,1
318325,Javier Ignacio Lorca Espiro,0,1
318551,Douglas Queiroz,0,1
318466,Juan Carlos Mongez,0,1
318601,Margoth Tacuri,0,1
318614,Antônio Ribeiro,0,1
319210,Lucas da Silveira,0,1
319247,Carlos Castro,0,1
319277,Alessandra Memari Pavanelli,0,1
319286,Murilo do Nascimento,0,1
319287,Pryscilla dos Santos Ferreira Silva,0,1
319491,Igor Martins,0,1
319489,Guylerme Velasco de Souza Figueiredo,0,1
319513,Ana Regina  Cavalcanti da Rocha,2,1
319510,Ricardo de Almeida Falbo,1,1
319515,Cristine Leonor Pereira Griffo,0,1
319542,Marlene de Oliveira,2,1
319541,Rachel Cristina Mello Guimarães,0,1
319554,Bruno Borlini Duarte,0,1
319555,João Rafael Moraes Nicola,0,1
319540,Claudio Gottschalg-Duque,1,1
319578,Décio Barbin,5,1
319556,Victorio Albani de Carvalho,0,1
319818,Caio Mendes,0,1
319577,Rafael de Andrade Moral,1,1
319944,Alvaro Moreira Neto,0,1
320053,Diego Marcondes,0,1
320000,Maicom Varella,0,1
320496,Manoel Jarra,0,1
320605,Nicolás Zumelzu,0,1
320633,Pedro Fagundes,0,1
320634,Ramon da Costa,0,1
320715,Francisco da Cruz Júnior,0,1
320718,Fabricio Machado,0,1
320716,Joyce Sindeaux,0,1
320813,Gustavo Lorensi,0,1
321664,Mattheus Aguiar,0,1
321696,César Klayson Soares dos Santos,0,1
321697,Rafael dos Reis Abreu,0,1
321684,Lucas de Lima,0,1
321699,Rafael Rodrigo Ottoboni,0,1
321698,Sérgio Leandro Nascimento Neves,0,1
321700,Matheus Frederico Stapenhorst,0,1
321803,Jesus Alberto Leon Tordecilla,0,1
321860,Marcelo Campos,0,1
321882,Wodson Mendson,0,1
321861,Daniel Blanquicett,0,1
321936,Luiz Moreira,0,1
321935,Lucas Aragão,0,1
321937,Letícia Mattos,0,1
321938,Pedro Araújo,0,1
321966,Lis Ingrid Custódio,0,1
322018,Raphael de Omena,0,1
322017,Amanda Monteiro,0,1
322019,Carlos Guzmán,0,1
322329,Cristiane de Faria,2,2
322330,Ighor Mendes Rimes,0,1
322859,Gabriela Cotrim de Moraes,0,1
322365,Jhoab de Negreiros,0,1
322877,Lucas Queiroz Arakaki,0,1
322928,Wagner Sgobbi,0,1
323008,Charles Lopez Vereau,0,1
323570,Omegar Calvo Andrade,0,1
323485,Gilcione Nonato Costa,1,1
323708,André Izidoro,1,1
323834,Tiago Peixoto,1,1
323836,Carmen Cintra Do Prad,0,1
323861,Ester Sabino,1,1
323709,Gustavo Madeira,0,1
323876,Leandro Silva,0,1
323862,"Carlos Prete, Jr.",0,1
323914,Jerusa Mendonca Megale,0,1
323915,Julio de Oliveira Andrade,0,1
323863,Allan Feitosa,0,1
323916,Marcelo Caetano,0,1
323917,Gerard Alva Morales,0,1
323922,Everton da Silva,0,1
323919,Ulisses Lakatos,0,1
323921,Pollyanna Nunes,0,1
323924,Deissy Sotelo Castelblanco,0,1
323925,Tatiane Cardoso Batista Flores,0,1
323923,Guilherme Silva Salomão,0,1
323926,Juliano Gonschorowski,0,1
323927,Renato Belinelo Bortolatto,0,1
323935,José Chauta Torres,0,1
324708,Fernanda Gusmão de Lima Kastensmidt,0,1
324092,Kevin Vasconcellos,0,1
324749,Alexander Cantoral Vilchez,0,1
324707,Rodrigo Possamai Bastos,0,1
324801,Felipe Bastos de Freitas Rachid,1,1
324844,Julio César López Hernández ,1,1
325051,Elias de Almeida Ramos,0,1
324888,Paula Moreira,0,1
324802,Douglas Monteiro Andrade,0,1
325061,Érico de Souza Veríscimo,0,1
325153,Ricardo Santana,0,1
325267,Manuel Saavedra Jiménez,0,1
325421,Wellington Marques de Souza,0,1
325561,Dmitrii Korshunov,0,1
325586,Rodrigo Rodrigues,0,1
325763,Ranieri de Freire França,0,1
326129,Cláudio Sant'Anna,1,1
326069,Elvys Soares,0,1
326184,Denis Luiz,0,1
326130,Djan Santos,0,1
326257,Eduardo Alves da Silva,0,1
326302,Hallison Paz,0,1
326293,André Kowacs,0,1
326693,Jonatan Andres Parada,0,1
326519,Vanessa Sequeira,0,1
326694,Cassia Sampaio,0,1
326695,Fernando de Toledo,0,1
326703,Cassius Scarpin,0,1
327144,Raffaello Claser,0,1
327024,Michel Martins,0,1
327356,Julieth Saavedra Ramirez,0,1
327290,Denis de Assis Pinto Garcia,0,1
327166,Ricardo Correa da Silva,0,1
327358,Luis Paladines,0,1
327357,Daniel Fadel,0,1
327527,Raimundo Maranhão Neto,0,1
327360,Pedro de Paula,0,1
327359,Andrès Ospina,0,1
327622,Hilario Araujo Junior,0,1
327865,Celso Pupo Pesce,0,1
328123,Octavio Miloni,0,1
328190,Joan Rivera,0,1
328075,Jorge Mello,0,1
328278,Fabricio Valencia,0,1
328191,Matheus Cunha,0,1
328714,Renata Possobon,0,1
328569,Gustavo de Paula Ramos,0,1
328674,Cristina Zaniol,0,1
328715,Hector Puma,0,1
329063,Dionatan Schmidt,0,1
329068,Giovane Mansan,0,1
329064,Matheus Marzo,0,1
329069,Denilson Nolibos,0,1
329710,Julio Cesar Basilio,0,1
329711,Marcos Vinicius Issa,0,1
330129,Tatiana Danelon,0,1
330463,Vando Adona,0,1
329929,Renata Nascimento,0,1
330605,Muirlo Araújo,0,1
330693,Daniel Kawai,0,1
330807,Jackellyny Dassy do Nascimento Carvalho,0,1
330923,Antônio Nilson Alves Silva Jr.,0,1
330808,Juan Muñoz,0,1
331487,Joao Aquino,0,1
332159,Alberto Mizrahy Campos,0,1
332252,Fidel Cuba,0,1
332343,Mariana Tavares,0,1
332340,Diogo da Silva,0,1
332346,Robson Figueiredo,0,1
332722,Marielle Aparecida Silva,0,1
332721,Carolina Mesquita,0,1
332404,Lucas Zimmermman,0,1
332730,Nágela Faustino,0,1
332917,Murilo Araújo,0,1
332738,Fernanda Andrade da Silva,0,1
332916,Lucas Brito,0,1
332970,Thyago Santos,0,1
332745,Cleber Haubrichs dos Santos,0,1
333255,Luiz Ricardo Melo,0,1
333693,João Barreira,0,1
333549,Vinicius Rocha,0,1
334377,Marcelo Durães,0,1
334610,Ademir Eugênio de Santana,0,1
334631,Igor Martins Silva,0,1
335109,João Paulo de Jesus,0,1
335100,Daniel Barbosa,0,1
334904,Sally Andria Vieira da Silva,0,1
334733,Jader Brasil,0,1
335129,Marcele Oliveira Kuhfuss de Mendonca,0,1
335234,Ana Carolina Mançur,0,1
335876,Luciano Luzzi Junior,0,1
335351,Claudia Salas Magaño,0,1
335619,Octavio Vera Villagrán,1,1
336547,Saulo Medrado,0,1
336629,João da Mata Costa,0,1
336926,Roseane de Lima Gomes,0,1
336788,José Ronaldo Pereira da Silva,0,1
336927,Francisco Chaves de Brito,0,1
336928,Asnakew Belete,0,1
336929,Izan de Castro Leão,1,1
336931,Danielly Freire da Silva,0,1
336932,Rodrigo da Silva Sobrinho,0,1
336930,Suzierly Roque de Lira Araújo,0,1
336933,Luciano Alencar de Oliveira,0,1
336935,Caio Teixeira Correia,0,1
336937,Francisco Paz Chinchón,0,1
336936,Márcio Catelan,2,2
336939,Jenny Bravo Castrillon,0,1
336943,Sânzia Alves do Nascimento,0,1
336942,Carlos Ferreira Lopes,0,1
336941,Rízia Rodrigues da Silva,0,1
336944,Saulo Carneiro Maciel,0,1
336940,Bruno Canto Martins,7,7
336947,Osman Rosso Nelson,0,1
336946,Daniel Brito de Freitas,0,1
336950,Bráulio Soares,0,1
336945,Cristian Cortés Angel,0,1
336951,Antônio Carlos Miranda,0,1
337145,André Chaves de Brito,0,1
337140,Nizomar de Sousa Gonçalves,0,1
337147,Márcio Teixeira,0,1
337001,Maria Liduína das Chagas,0,1
337148,José de Lima Júnior,0,1
337151,Antônio Pereira da Costa,0,1
337149,Gislana Pereira de Oliveira,0,1
337167,Ivan Costa e Silva,1,1
337168,Henrique Puel Martins,0,1
337353,Giovanny Fernando Lucero Palma,0,1
337605,Jhuan Cedro,0,1
337754,Cesar Hilario,0,1
339035,Telma Pará,0,1
339036,Ana Furtado,0,1
339037,Wilder Mendes,0,1
339415,Mateus Salomão,0,1
340846,Alfredo Gamboa,0,1
341227,Mariana de Souza,0,1
341636,Tobias Fernando Pinto,0,1
341637,Claudiano Henrique Melo,0,1
341639,Ana Paula Cota,0,1
341638,Marlon Fonseca,0,1
341640,Juliano Dias,0,1
341641,Adriana Freitas,0,1
341719,Fábio Ferreira,0,1
341845,Rogério Picanço,0,1
342026,Patricio Lagos,1,1
342256,Halyson Baltazar,1,1
342039,Sílvia Paixão Alencar,1,1
342257,Christopher Queiroz,0,1
342661,Marcos Vinicius Araújo Sá,0,1
342662,Joedson de Jesus Santana,0,1
342663,Eduardo Sampaio Pimenta,0,1
342664,Luana Amaral Gurgel,0,1
343017,Bárbara Pogorelsky,0,1
